Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Currency,2017-12-07T00:00:00,1.1771,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-08T00:00:00,1.1764,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-10T00:00:00,1.1767,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-11T00:00:00,1.1768,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-12T00:00:00,1.174,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-13T00:00:00,1.1825,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-14T00:00:00,1.1777,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-15T00:00:00,1.1752,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-17T00:00:00,1.1741,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-18T00:00:00,1.1781,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-19T00:00:00,1.1838,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-20T00:00:00,1.1869,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-21T00:00:00,1.1873,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-22T00:00:00,1.1857,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-26T00:00:00,1.1858,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-27T00:00:00,1.1886,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-28T00:00:00,1.1941,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2017-12-29T00:00:00,1.1996,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-01T00:00:00,1.2008,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-02T00:00:00,1.2057,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-03T00:00:00,1.2012,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-04T00:00:00,1.2067,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-05T00:00:00,1.2028,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-07T00:00:00,1.2038,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-08T00:00:00,1.1965,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-09T00:00:00,1.1935,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-10T00:00:00,1.1945,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-11T00:00:00,1.2031,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-12T00:00:00,1.2185,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-14T00:00:00,1.2197,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-15T00:00:00,1.2261,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-16T00:00:00,1.2259,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-17T00:00:00,1.2184,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-18T00:00:00,1.2237,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-19T00:00:00,1.222,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-21T00:00:00,1.2253,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-22T00:00:00,1.226,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-23T00:00:00,1.2297,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-24T00:00:00,1.2406,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-25T00:00:00,1.2395,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-26T00:00:00,1.2419,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-28T00:00:00,1.2425,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-29T00:00:00,1.2381,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-30T00:00:00,1.24,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-01-31T00:00:00,1.242,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-01T00:00:00,1.2508,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-02T00:00:00,1.246,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-04T00:00:00,1.2451,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-05T00:00:00,1.2367,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-06T00:00:00,1.2376,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-07T00:00:00,1.2262,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-08T00:00:00,1.2245,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-09T00:00:00,1.2233,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-11T00:00:00,1.2246,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-12T00:00:00,1.2291,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-13T00:00:00,1.235,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-14T00:00:00,1.2448,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-15T00:00:00,1.2505,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-16T00:00:00,1.2404,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-18T00:00:00,1.2406,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-19T00:00:00,1.2407,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-20T00:00:00,1.2336,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-21T00:00:00,1.2282,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-22T00:00:00,1.2329,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-23T00:00:00,1.2293,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-25T00:00:00,1.2284,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-26T00:00:00,1.2316,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-27T00:00:00,1.2231,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-02-28T00:00:00,1.2193,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-01T00:00:00,1.2267,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-02T00:00:00,1.2317,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-04T00:00:00,1.2312,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-05T00:00:00,1.2335,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-06T00:00:00,1.2402,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-07T00:00:00,1.2412,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-08T00:00:00,1.231,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-09T00:00:00,1.2305,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-11T00:00:00,1.2309,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-12T00:00:00,1.2332,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-13T00:00:00,1.2389,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-14T00:00:00,1.2365,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-15T00:00:00,1.2304,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-16T00:00:00,1.2287,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-18T00:00:00,1.2282,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-19T00:00:00,1.2333,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-20T00:00:00,1.224,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-21T00:00:00,1.2336,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-22T00:00:00,1.23,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-23T00:00:00,1.2351,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-25T00:00:00,1.236,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-26T00:00:00,1.2442,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-27T00:00:00,1.2401,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-28T00:00:00,1.2307,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-29T00:00:00,1.2301,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-03-30T00:00:00,1.2321,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-01T00:00:00,1.2314,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-02T00:00:00,1.23,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-03T00:00:00,1.2269,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-04T00:00:00,1.2277,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-05T00:00:00,1.2238,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-06T00:00:00,1.2281,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-08T00:00:00,1.2268,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-09T00:00:00,1.2319,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-10T00:00:00,1.2354,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-11T00:00:00,1.2365,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-12T00:00:00,1.2325,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-13T00:00:00,1.2329,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-15T00:00:00,1.2331,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-16T00:00:00,1.2378,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-17T00:00:00,1.237,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-18T00:00:00,1.2372,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-19T00:00:00,1.2344,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-20T00:00:00,1.2286,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-22T00:00:00,1.2276,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-23T00:00:00,1.2207,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-24T00:00:00,1.223,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-25T00:00:00,1.2159,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-26T00:00:00,1.2101,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-27T00:00:00,1.2128,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-29T00:00:00,1.212,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-04-30T00:00:00,1.2077,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-01T00:00:00,1.1993,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-02T00:00:00,1.195,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-03T00:00:00,1.1987,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-04T00:00:00,1.1958,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-06T00:00:00,1.1959,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-07T00:00:00,1.192,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-08T00:00:00,1.1862,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-09T00:00:00,1.185,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-10T00:00:00,1.1913,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-11T00:00:00,1.1942,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-13T00:00:00,1.1951,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-14T00:00:00,1.1925,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-15T00:00:00,1.1837,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-16T00:00:00,1.1807,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-17T00:00:00,1.1793,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-18T00:00:00,1.1775,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-20T00:00:00,1.1764,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-21T00:00:00,1.179,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-22T00:00:00,1.1778,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-23T00:00:00,1.1696,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-24T00:00:00,1.1719,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-25T00:00:00,1.165,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-28T00:00:00,1.1622,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-29T00:00:00,1.1538,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-30T00:00:00,1.1661,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-05-31T00:00:00,1.169,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-01T00:00:00,1.166,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-03T00:00:00,1.1664,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-04T00:00:00,1.1698,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-05T00:00:00,1.1717,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-06T00:00:00,1.1773,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-07T00:00:00,1.1797,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-08T00:00:00,1.1766,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-10T00:00:00,1.1783,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-11T00:00:00,1.1782,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-12T00:00:00,1.1743,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-13T00:00:00,1.1789,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-14T00:00:00,1.1567,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-15T00:00:00,1.1607,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-17T00:00:00,1.1595,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-18T00:00:00,1.1622,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-19T00:00:00,1.1588,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-20T00:00:00,1.157,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-21T00:00:00,1.1601,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-22T00:00:00,1.1655,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-24T00:00:00,1.1663,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-25T00:00:00,1.1702,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-26T00:00:00,1.1645,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-27T00:00:00,1.1552,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-28T00:00:00,1.1567,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-06-29T00:00:00,1.1683,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-01T00:00:00,1.1676,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-02T00:00:00,1.1639,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-03T00:00:00,1.1655,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-04T00:00:00,1.1654,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-05T00:00:00,1.1689,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-06T00:00:00,1.1745,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-08T00:00:00,1.1749,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-09T00:00:00,1.1749,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-10T00:00:00,1.1742,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-11T00:00:00,1.1672,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-12T00:00:00,1.1671,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-13T00:00:00,1.1685,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-15T00:00:00,1.1677,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-16T00:00:00,1.1709,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-17T00:00:00,1.1659,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-18T00:00:00,1.1638,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-19T00:00:00,1.1641,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-20T00:00:00,1.1718,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-22T00:00:00,1.1736,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-23T00:00:00,1.169,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-24T00:00:00,1.1684,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-25T00:00:00,1.1728,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-26T00:00:00,1.1641,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-27T00:00:00,1.1656,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-30T00:00:00,1.1704,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-07-31T00:00:00,1.1691,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-01T00:00:00,1.1658,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-02T00:00:00,1.1582,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-03T00:00:00,1.1567,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-05T00:00:00,1.1561,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-06T00:00:00,1.1553,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-07T00:00:00,1.1597,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-08T00:00:00,1.161,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-09T00:00:00,1.1526,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-10T00:00:00,1.141,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-12T00:00:00,1.1399,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-13T00:00:00,1.1408,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-14T00:00:00,1.1342,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-15T00:00:00,1.1343,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-16T00:00:00,1.1375,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-17T00:00:00,1.1437,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-19T00:00:00,1.1437,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-20T00:00:00,1.1479,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-21T00:00:00,1.1569,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-22T00:00:00,1.1596,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-23T00:00:00,1.1537,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-24T00:00:00,1.1621,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-27T00:00:00,1.1677,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-28T00:00:00,1.1693,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-29T00:00:00,1.1706,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-30T00:00:00,1.1665,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-08-31T00:00:00,1.1597,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-02T00:00:00,1.1595,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-03T00:00:00,1.1623,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-04T00:00:00,1.1585,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-05T00:00:00,1.1634,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-06T00:00:00,1.1622,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-07T00:00:00,1.1552,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-09T00:00:00,1.1557,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-10T00:00:00,1.1592,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-11T00:00:00,1.1605,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-12T00:00:00,1.1624,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-13T00:00:00,1.1688,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-14T00:00:00,1.1628,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-16T00:00:00,1.1625,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-17T00:00:00,1.1683,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-18T00:00:00,1.1665,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-19T00:00:00,1.1672,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-20T00:00:00,1.1775,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-21T00:00:00,1.1749,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-23T00:00:00,1.1748,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-24T00:00:00,1.1746,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-25T00:00:00,1.1771,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-26T00:00:00,1.1738,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-27T00:00:00,1.1639,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-28T00:00:00,1.1608,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-09-30T00:00:00,1.1605,Daily,EURUSD,2020-05-16T16:21:33.813
Euro Area,Currency,2018-10-01T00:00:00,1.1576,Daily,EURUSD,2020-05-16T16:21:33.813
